TransactionID,Date,Region,BranchID,BranchName,BranchManager,ProductCategory,ProductID,Quantity,UnitPrice,UnitCost,GrossSales,COGS,GrossProfit,OperationalCost,NetProfit,PaymentMethod,DayOfWeek
T000589,2020-08-11,North,B007,North - Trichy,Sahana P,Home & Kitchen,HOM-039,1,558.7,285.09,558.7,285.09,273.61,77.67,195.94,Cash,Tuesday
T000590,2020-04-10,North,B004,North - Chennai,Anil Rao,Grocery,GRO-048,1,4900.78,3895.93,4900.78,3895.93,1004.85,652.42,352.43,UPI,Friday
T000591,2019-04-28,East,B003,East - Siliguri,Sunita M,Toys,TOY-016,1,2471.73,1300.65,2471.73,1300.65,1171.08,111.21,1059.87,Cash,Sunday
T000592,2020-05-06,East,B002,East - Kolkata,Priya N,Toys,TOY-042,1,1301.55,616.35,1301.55,616.35,685.2,127.89,557.31,Card,Wednesday
T000593,2021-02-28,East,B001,East - Bhubaneswar,Arun D,Home & Kitchen,HOM-029,1,1532.8,935.33,1532.8,935.33,597.47,99.51,497.96,NetBanking,Sunday
T000594,2021-12-08,South,B010,South - Mysore,Meera S,Grocery,GRO-038,1,4552.34,2478.16,4552.34,2478.16,2074.18,738.05,1336.13,Card,Wednesday
T000595,2019-10-18,South,B008,South - Bangalore,Ravi K,Toys,TOY-037,1,3861.61,2589.45,3861.61,2589.45,1272.16,708.47,563.69,Cash,Friday
T000596,2021-03-15,East,B001,East - Bhubaneswar,Arun D,Grocery,GRO-029,2,1922.66,924.68,3845.32,1849.36,1995.96,336.62,1659.34,Card,Monday
T000597,2020-03-31,North,B006,North - Madurai,Karthik V,Toys,TOY-023,1,396.84,186.44,396.84,186.44,210.4,46.71,163.69,NetBanking,Tuesday
T000598,2020-06-27,South,B008,South - Bangalore,Ravi K,Electronics,ELE-044,1,24597.44,14175.07,24597.44,14175.07,10422.37,3482.35,6940.02,Cash,Saturday
T000599,2020-09-29,East,B002,East - Kolkata,Priya N,Grocery,GRO-024,1,3992.13,2628.4,3992.13,2628.4,1363.73,669.64,694.09,Card,Tuesday
T000600,2020-11-20,South,B010,South - Mysore,Meera S,Grocery,GRO-040,1,3236.41,1770.32,3236.41,1770.32,1466.09,318.12,1147.97,Cash,Friday
T000601,2020-11-12,South,B008,South - Bangalore,Ravi K,Toys,TOY-020,1,3338.48,1903.54,3338.48,1903.54,1434.94,113.01,1321.93,NetBanking,Thursday
T000602,2020-11-23,East,B001,East - Bhubaneswar,Arun D,Clothing,CLO-050,1,2142.3,1502.45,2142.3,1502.45,639.85,232.54,407.31,Card,Monday
T000603,2021-06-09,South,B008,South - Bangalore,Ravi K,Electronics,ELE-005,1,15041.4,10658.72,15041.4,10658.72,4382.68,400.38,3982.3,Cash,Wednesday
T000604,2021-02-06,North,B005,North - Coimbatore,Divya G,Toys,TOY-013,5,2426.91,1504.83,12134.55,7524.15,4610.4,1387.56,3222.84,UPI,Saturday
T000605,2020-05-08,West,B013,West - Pune,Bhavani L,Clothing,CLO-008,1,454.31,239.06,454.31,239.06,215.25,69.71,145.54,Card,Friday
T000606,2020-06-17,West,B011,West - Ahmedabad,Kumar S,Home & Kitchen,HOM-023,1,789.71,612.4,789.71,612.4,177.31,86.93,90.38,Card,Wednesday
T000607,2019-02-25,West,B013,West - Pune,Bhavani L,Health & Beauty,HEA-034,1,2123.67,1340.13,2123.67,1340.13,783.54,120.39,663.15,Card,Monday
T000608,2019-11-09,North,B006,North - Madurai,Karthik V,Grocery,GRO-039,1,4812.95,3790.54,4812.95,3790.54,1022.41,345.73,676.68,Wallet,Saturday
T000609,2019-01-06,North,B005,North - Coimbatore,Divya G,Grocery,GRO-041,1,1279.02,1017.85,1279.02,1017.85,261.17,143.23,117.94,Card,Sunday
T000610,2019-08-21,East,B001,East - Bhubaneswar,Arun D,Grocery,GRO-031,1,147.27,111.6,147.27,111.6,35.67,46.07,-10.4,Card,Wednesday
T000611,2019-01-08,South,B009,South - Mangalore,Nitin R,Health & Beauty,HEA-026,4,3268.06,2319.37,13072.24,9277.48,3794.76,337.83,3456.93,Card,Tuesday
T000612,2021-09-11,South,B009,South - Mangalore,Nitin R,Grocery,GRO-001,1,4738.41,2806.38,4738.41,2806.38,1932.03,706.71,1225.32,NetBanking,Saturday
T000613,2021-09-20,West,B013,West - Pune,Bhavani L,Toys,TOY-012,2,1124.66,719.46,2249.32,1438.92,810.4,405.09,405.31,NetBanking,Monday
T000614,2019-07-20,East,B002,East - Kolkata,Priya N,Electronics,ELE-031,1,16217.46,7394.18,16217.46,7394.18,8823.28,2823.31,5999.97,Cash,Saturday
T000615,2019-01-16,North,B006,North - Madurai,Karthik V,Toys,TOY-039,1,1741.29,1364.58,1741.29,1364.58,376.71,323.58,53.13,UPI,Wednesday
T000616,2020-12-31,North,B005,North - Coimbatore,Divya G,Home & Kitchen,HOM-026,1,789.44,534.36,789.44,534.36,255.08,81.82,173.26,Card,Thursday
T000617,2019-06-22,East,B003,East - Siliguri,Sunita M,Clothing,CLO-005,1,1367.85,630.54,1367.85,630.54,737.31,86.5,650.81,NetBanking,Saturday
T000618,2019-08-15,West,B013,West - Pune,Bhavani L,Health & Beauty,HEA-024,1,2753.93,1325.51,2753.93,1325.51,1428.42,282.65,1145.77,NetBanking,Thursday
T000619,2019-04-19,West,B013,West - Pune,Bhavani L,Grocery,GRO-047,1,554.36,252.55,554.36,252.55,301.81,113.98,187.83,NetBanking,Friday
T000620,2021-02-01,North,B006,North - Madurai,Karthik V,Grocery,GRO-016,1,4374.71,2162.77,4374.71,2162.77,2211.94,725.78,1486.16,Cash,Monday
T000621,2020-04-13,West,B013,West - Pune,Bhavani L,Home & Kitchen,HOM-023,2,2927.54,1398.27,5855.08,2796.54,3058.54,323.02,2735.52,Card,Monday
T000622,2020-01-28,North,B007,North - Trichy,Sahana P,Clothing,CLO-039,1,4037.06,2295.12,4037.06,2295.12,1741.94,146.49,1595.45,Card,Tuesday
T000623,2021-10-20,South,B008,South - Bangalore,Ravi K,Toys,TOY-006,1,2458.09,1393.53,2458.09,1393.53,1064.56,106.92,957.64,NetBanking,Wednesday
T000624,2019-12-01,South,B008,South - Bangalore,Ravi K,Clothing,CLO-049,1,1649.57,1056.45,1649.57,1056.45,593.12,199.65,393.47,Card,Sunday
T000625,2021-11-23,West,B012,West - Mumbai,Vikram J,Grocery,GRO-006,1,3809.62,1988.99,3809.62,1988.99,1820.63,514.49,1306.14,Card,Tuesday
T000626,2021-04-29,North,B006,North - Madurai,Karthik V,Clothing,CLO-006,2,2937.96,1797.78,5875.92,3595.56,2280.36,922.59,1357.77,Cash,Thursday
T000627,2021-06-17,East,B003,East - Siliguri,Sunita M,Toys,TOY-042,1,2620.07,1393.95,2620.07,1393.95,1226.12,114.77,1111.35,Card,Thursday
T000628,2021-03-15,East,B001,East - Bhubaneswar,Arun D,Grocery,GRO-037,1,3311.56,2636.64,3311.56,2636.64,674.92,241.91,433.01,Cash,Monday
T000629,2019-05-05,East,B003,East - Siliguri,Sunita M,Toys,TOY-031,2,3034.09,2137.93,6068.18,4275.86,1792.32,264.64,1527.68,Card,Sunday
T000630,2019-08-08,North,B005,North - Coimbatore,Divya G,Grocery,GRO-044,1,556.54,330.4,556.54,330.4,226.14,127.91,98.23,UPI,Thursday
T000631,2020-05-25,West,B013,West - Pune,Bhavani L,Grocery,GRO-029,1,3794.87,1834.2,3794.87,1834.2,1960.67,115.74,1844.93,Wallet,Monday
T000632,2019-07-11,West,B011,West - Ahmedabad,Kumar S,Grocery,GRO-014,1,3415.86,1779.68,3415.86,1779.68,1636.18,525.63,1110.55,Card,Thursday
T000633,2020-06-24,West,B013,West - Pune,Bhavani L,Home & Kitchen,HOM-005,1,2470.31,1463.89,2470.31,1463.89,1006.42,446.86,559.56,Cash,Wednesday
T000634,2019-02-27,East,B002,East - Kolkata,Priya N,Grocery,GRO-043,1,4433.52,2010.62,4433.52,2010.62,2422.9,745.34,1677.56,Card,Wednesday
T000635,2021-03-02,North,B004,North - Chennai,Anil Rao,Clothing,CLO-030,4,158.81,116.08,635.24,464.32,170.92,111.17,59.75,Cash,Tuesday
T000636,2019-06-09,North,B007,North - Trichy,Sahana P,Home & Kitchen,HOM-034,5,60.81,40.96,304.05,204.8,99.25,59.38,39.87,Cash,Sunday
T000637,2021-11-11,West,B011,West - Ahmedabad,Kumar S,Electronics,ELE-034,1,6751.08,4850.97,6751.08,4850.97,1900.11,1162.75,737.36,Card,Thursday
T000638,2021-05-13,West,B013,West - Pune,Bhavani L,Health & Beauty,HEA-008,1,4661.71,2268.82,4661.71,2268.82,2392.89,321.49,2071.4,Card,Thursday
T000639,2019-01-17,North,B005,North - Coimbatore,Divya G,Electronics,ELE-040,1,9326.37,4542.24,9326.37,4542.24,4784.13,1134.41,3649.72,Wallet,Thursday
T000640,2021-05-04,West,B012,West - Mumbai,Vikram J,Clothing,CLO-028,1,2530.76,1478.77,2530.76,1478.77,1051.99,456.39,595.6,Card,Tuesday
T000641,2020-04-04,East,B003,East - Siliguri,Sunita M,Home & Kitchen,HOM-007,1,2743.42,1945.57,2743.42,1945.57,797.85,419.42,378.43,Cash,Saturday
T000642,2021-05-23,West,B013,West - Pune,Bhavani L,Grocery,GRO-019,2,1471.47,830.96,2942.94,1661.92,1281.02,135.78,1145.24,Cash,Sunday
T000643,2021-10-01,East,B003,East - Siliguri,Sunita M,Toys,TOY-048,1,4265.11,2153.09,4265.11,2153.09,2112.02,793.41,1318.61,Card,Friday
T000644,2021-12-10,East,B003,East - Siliguri,Sunita M,Grocery,GRO-029,3,3370.78,2300.72,10112.34,6902.16,3210.18,977.39,2232.79,Wallet,Friday
T000645,2021-04-28,South,B008,South - Bangalore,Ravi K,Health & Beauty,HEA-044,1,4029.11,2530.72,4029.11,2530.72,1498.39,143.11,1355.28,Card,Wednesday
T000646,2019-06-05,North,B005,North - Coimbatore,Divya G,Clothing,CLO-042,1,756.79,443.71,756.79,443.71,313.08,149.76,163.32,NetBanking,Wednesday
T000647,2021-08-22,West,B013,West - Pune,Bhavani L,Grocery,GRO-024,1,137.68,95.84,137.68,95.84,41.84,36.64,5.2,Cash,Sunday
T000648,2020-09-11,North,B006,North - Madurai,Karthik V,Grocery,GRO-034,1,4053.56,2337.36,4053.56,2337.36,1716.2,456.27,1259.93,Card,Friday
T000649,2019-10-31,West,B012,West - Mumbai,Vikram J,Home & Kitchen,HOM-021,1,467.64,322.56,467.64,322.56,145.08,83.51,61.57,Cash,Thursday
T000650,2020-04-11,West,B013,West - Pune,Bhavani L,Home & Kitchen,HOM-041,1,2360.08,1105.58,2360.08,1105.58,1254.5,98.66,1155.84,Card,Saturday
T000651,2020-07-11,South,B010,South - Mysore,Meera S,Home & Kitchen,HOM-040,1,3824.1,2925.85,3824.1,2925.85,898.25,492.99,405.26,Card,Saturday
T000652,2020-11-26,East,B003,East - Siliguri,Sunita M,Grocery,GRO-011,1,1377.84,1101.95,1377.84,1101.95,275.89,71.67,204.22,Cash,Thursday
T000653,2021-04-29,South,B010,South - Mysore,Meera S,Clothing,CLO-041,2,1590.41,832.06,3180.82,1664.12,1516.7,541.21,975.49,Card,Thursday
T000654,2020-11-20,South,B009,South - Mangalore,Nitin R,Home & Kitchen,HOM-040,1,4159.5,2838.46,4159.5,2838.46,1321.04,355.48,965.56,NetBanking,Friday
T000655,2019-08-18,North,B006,North - Madurai,Karthik V,Home & Kitchen,HOM-031,3,315.8,153.85,947.4,461.55,485.85,81.33,404.52,Card,Sunday
T000656,2021-09-03,East,B001,East - Bhubaneswar,Arun D,Clothing,CLO-045,1,4174.3,2501.98,4174.3,2501.98,1672.32,554.5,1117.82,Card,Friday
T000657,2019-06-03,West,B013,West - Pune,Bhavani L,Clothing,CLO-048,1,4597.8,2777.67,4597.8,2777.67,1820.13,536.5,1283.63,Card,Monday
T000658,2021-11-17,West,B011,West - Ahmedabad,Kumar S,Clothing,CLO-008,1,2584.84,2014.21,2584.84,2014.21,570.63,92.31,478.32,NetBanking,Wednesday
T000659,2020-03-09,North,B006,North - Madurai,Karthik V,Electronics,ELE-012,1,18447.47,13449.46,18447.47,13449.46,4998.01,1209.1,3788.91,Cash,Monday
T000660,2020-01-04,West,B013,West - Pune,Bhavani L,Grocery,GRO-005,3,3845.9,2091.79,11537.7,6275.37,5262.33,1358.86,3903.47,NetBanking,Saturday
T000661,2021-08-23,West,B012,West - Mumbai,Vikram J,Home & Kitchen,HOM-020,1,617.97,305.37,617.97,305.37,312.6,81.82,230.78,Cash,Monday
T000662,2021-03-02,East,B001,East - Bhubaneswar,Arun D,Clothing,CLO-050,5,3130.76,1881.1,15653.8,9405.5,6248.3,1066.99,5181.31,Cash,Tuesday
T000663,2019-04-14,South,B010,South - Mysore,Meera S,Clothing,CLO-007,1,3620.06,1920.94,3620.06,1920.94,1699.12,518.46,1180.66,Card,Sunday
T000664,2021-08-25,East,B001,East - Bhubaneswar,Arun D,Clothing,CLO-018,2,1815.21,982.92,3630.42,1965.84,1664.58,660.14,1004.44,Card,Wednesday
T000665,2020-05-06,South,B009,South - Mangalore,Nitin R,Clothing,CLO-047,2,2609.8,1281.34,5219.6,2562.68,2656.92,556.2,2100.72,Card,Wednesday
T000666,2020-06-12,East,B003,East - Siliguri,Sunita M,Toys,TOY-016,1,4754.99,2778.17,4754.99,2778.17,1976.82,455.12,1521.7,Card,Friday
T000667,2019-11-24,South,B009,South - Mangalore,Nitin R,Grocery,GRO-036,1,4462.0,2650.27,4462.0,2650.27,1811.73,221.51,1590.22,Wallet,Sunday
T000668,2020-10-27,East,B001,East - Bhubaneswar,Arun D,Health & Beauty,HEA-009,1,4047.75,2914.44,4047.75,2914.44,1133.31,717.09,416.22,Card,Tuesday
T000669,2019-02-27,West,B012,West - Mumbai,Vikram J,Health & Beauty,HEA-007,1,4280.64,2871.0,4280.64,2871.0,1409.64,611.82,797.82,Card,Wednesday
T000670,2021-03-18,West,B011,West - Ahmedabad,Kumar S,Clothing,CLO-016,1,4543.37,3204.98,4543.37,3204.98,1338.39,634.11,704.28,Card,Thursday
T000671,2021-07-28,North,B005,North - Coimbatore,Divya G,Grocery,GRO-006,1,423.29,227.57,423.29,227.57,195.72,98.77,96.95,Card,Wednesday
T000672,2020-10-26,South,B010,South - Mysore,Meera S,Health & Beauty,HEA-037,1,2619.16,2076.32,2619.16,2076.32,542.84,379.44,163.4,Card,Monday
T000673,2021-03-25,East,B002,East - Kolkata,Priya N,Grocery,GRO-037,1,92.05,65.94,92.05,65.94,26.11,33.83,-7.72,Cash,Thursday
T000674,2021-04-06,North,B005,North - Coimbatore,Divya G,Grocery,GRO-022,1,2046.65,1405.57,2046.65,1405.57,641.08,144.97,496.11,Cash,Tuesday
T000675,2020-12-19,East,B002,East - Kolkata,Priya N,Home & Kitchen,HOM-039,1,438.62,332.67,438.62,332.67,105.95,51.04,54.91,NetBanking,Saturday
T000676,2019-10-24,West,B011,West - Ahmedabad,Kumar S,Health & Beauty,HEA-033,2,4375.28,2737.34,8750.56,5474.68,3275.88,808.04,2467.84,UPI,Thursday
T000677,2019-11-11,North,B006,North - Madurai,Karthik V,Electronics,ELE-014,1,9754.47,7306.49,9754.47,7306.49,2447.98,1381.32,1066.66,Cash,Monday
T000678,2019-10-03,North,B006,North - Madurai,Karthik V,Clothing,CLO-049,1,4725.1,2477.36,4725.1,2477.36,2247.74,514.09,1733.65,Card,Thursday
T000679,2021-06-15,West,B011,West - Ahmedabad,Kumar S,Grocery,GRO-027,1,1276.67,590.74,1276.67,590.74,685.93,84.12,601.81,Cash,Tuesday
T000680,2020-02-11,South,B009,South - Mangalore,Nitin R,Grocery,GRO-038,1,2451.11,1566.97,2451.11,1566.97,884.14,382.69,501.45,UPI,Tuesday
T000681,2021-01-28,South,B010,South - Mysore,Meera S,Home & Kitchen,HOM-011,2,2769.17,2147.29,5538.34,4294.58,1243.76,958.82,284.94,Card,Thursday
T000682,2020-10-29,North,B004,North - Chennai,Anil Rao,Electronics,ELE-002,1,19904.83,12402.88,19904.83,12402.88,7501.95,3264.71,4237.24,Card,Thursday
T000683,2021-09-10,South,B010,South - Mysore,Meera S,Home & Kitchen,HOM-050,1,1030.12,621.48,1030.12,621.48,408.64,112.27,296.37,Card,Friday
T000684,2020-07-24,East,B001,East - Bhubaneswar,Arun D,Grocery,GRO-005,1,2882.8,1743.08,2882.8,1743.08,1139.72,256.17,883.55,NetBanking,Friday
T000685,2021-04-08,East,B001,East - Bhubaneswar,Arun D,Electronics,ELE-001,1,8804.27,6450.85,8804.27,6450.85,2353.42,530.96,1822.46,Cash,Thursday
T000686,2021-07-29,West,B012,West - Mumbai,Vikram J,Grocery,GRO-026,1,1342.09,1015.31,1342.09,1015.31,326.78,194.19,132.59,Card,Thursday
T000687,2020-08-02,South,B009,South - Mangalore,Nitin R,Grocery,GRO-029,1,410.04,297.91,410.04,297.91,112.13,57.96,54.17,UPI,Sunday
T000688,2020-09-07,West,B013,West - Pune,Bhavani L,Home & Kitchen,HOM-042,1,2877.5,2045.58,2877.5,2045.58,831.92,250.65,581.27,Card,Monday
T000689,2021-06-14,North,B007,North - Trichy,Sahana P,Clothing,CLO-036,1,1729.22,1079.67,1729.22,1079.67,649.55,170.78,478.77,Cash,Monday
T000690,2019-01-14,South,B009,South - Mangalore,Nitin R,Home & Kitchen,HOM-047,1,1491.42,1074.26,1491.42,1074.26,417.16,90.09,327.07,Card,Monday
T000691,2020-10-14,South,B010,South - Mysore,Meera S,Grocery,GRO-033,2,2396.81,1082.01,4793.62,2164.02,2629.6,128.07,2501.53,Cash,Wednesday
T000692,2020-12-28,North,B004,North - Chennai,Anil Rao,Grocery,GRO-024,3,896.88,439.14,2690.64,1317.42,1373.22,343.06,1030.16,Card,Monday
T000693,2021-12-25,North,B004,North - Chennai,Anil Rao,Grocery,GRO-015,5,3638.41,1782.69,18192.05,8913.45,9278.6,1903.96,7374.64,Cash,Saturday
T000694,2021-11-20,East,B002,East - Kolkata,Priya N,Grocery,GRO-034,5,1469.89,805.73,7349.45,4028.65,3320.8,347.22,2973.58,Card,Saturday
T000695,2021-05-18,North,B005,North - Coimbatore,Divya G,Toys,TOY-036,1,1358.28,747.78,1358.28,747.78,610.5,179.59,430.91,Cash,Tuesday
T000696,2020-10-22,East,B001,East - Bhubaneswar,Arun D,Home & Kitchen,HOM-029,1,2961.31,1475.91,2961.31,1475.91,1485.4,290.98,1194.42,Card,Thursday
T000697,2019-10-28,West,B013,West - Pune,Bhavani L,Home & Kitchen,HOM-034,2,4260.37,2738.1,8520.74,5476.2,3044.54,1315.02,1729.52,Card,Monday
T000698,2019-12-14,West,B011,West - Ahmedabad,Kumar S,Grocery,GRO-031,5,980.23,491.9,4901.15,2459.5,2441.65,206.5,2235.15,Card,Saturday
T000699,2020-02-04,North,B006,North - Madurai,Karthik V,Health & Beauty,HEA-017,1,2160.28,1224.44,2160.28,1224.44,935.84,192.42,743.42,Cash,Tuesday
T000700,2019-01-15,West,B012,West - Mumbai,Vikram J,Clothing,CLO-001,1,4665.89,3503.27,4665.89,3503.27,1162.62,649.9,512.72,Card,Tuesday
T000701,2021-12-03,South,B010,South - Mysore,Meera S,Grocery,GRO-002,1,2612.12,1289.22,2612.12,1289.22,1322.9,472.43,850.47,NetBanking,Friday
T000702,2020-02-29,West,B013,West - Pune,Bhavani L,Toys,TOY-050,1,575.15,393.78,575.15,393.78,181.37,69.44,111.93,Card,Saturday
T000703,2021-02-26,South,B010,South - Mysore,Meera S,Clothing,CLO-046,1,2110.61,1281.35,2110.61,1281.35,829.26,252.72,576.54,Card,Friday
T000704,2021-10-16,North,B006,North - Madurai,Karthik V,Health & Beauty,HEA-049,1,2565.44,1814.84,2565.44,1814.84,750.6,491.84,258.76,Card,Saturday
T000705,2019-09-05,North,B006,North - Madurai,Karthik V,Health & Beauty,HEA-042,1,1551.65,911.58,1551.65,911.58,640.07,106.65,533.42,Wallet,Thursday
T000706,2020-07-04,North,B006,North - Madurai,Karthik V,Clothing,CLO-034,2,2201.66,1139.35,4403.32,2278.7,2124.62,262.3,1862.32,Card,Saturday
T000707,2021-04-20,North,B005,North - Coimbatore,Divya G,Grocery,GRO-035,2,74.18,57.7,148.36,115.4,32.96,48.38,-15.42,Card,Tuesday
T000708,2020-12-22,North,B006,North - Madurai,Karthik V,Clothing,CLO-020,1,2484.1,1897.06,2484.1,1897.06,587.04,375.48,211.56,Card,Tuesday
T000709,2020-04-06,East,B002,East - Kolkata,Priya N,Grocery,GRO-028,1,3826.1,2746.55,3826.1,2746.55,1079.55,311.95,767.6,UPI,Monday
T000710,2020-02-18,South,B008,South - Bangalore,Ravi K,Grocery,GRO-032,1,1116.03,616.22,1116.03,616.22,499.81,75.24,424.57,NetBanking,Tuesday
T000711,2020-11-04,East,B001,East - Bhubaneswar,Arun D,Toys,TOY-048,1,4260.03,3225.89,4260.03,3225.89,1034.14,494.22,539.92,Card,Wednesday
T000712,2019-11-05,West,B013,West - Pune,Bhavani L,Grocery,GRO-013,1,836.68,392.16,836.68,392.16,444.52,83.62,360.9,Card,Tuesday
T000713,2020-02-24,South,B010,South - Mysore,Meera S,Grocery,GRO-009,2,3381.39,1577.21,6762.78,3154.42,3608.36,787.39,2820.97,Cash,Monday
T000714,2019-09-08,East,B003,East - Siliguri,Sunita M,Grocery,GRO-002,1,4546.41,2194.04,4546.41,2194.04,2352.37,476.41,1875.96,Card,Sunday
T000715,2020-03-28,North,B006,North - Madurai,Karthik V,Electronics,ELE-049,1,10143.06,7950.09,10143.06,7950.09,2192.97,1263.35,929.62,Cash,Saturday
T000716,2021-07-11,North,B004,North - Chennai,Anil Rao,Home & Kitchen,HOM-007,1,424.37,276.68,424.37,276.68,147.69,95.36,52.33,Card,Sunday
T000717,2019-07-03,South,B008,South - Bangalore,Ravi K,Electronics,ELE-024,1,5054.69,3223.95,5054.69,3223.95,1830.74,899.7,931.04,UPI,Wednesday
T000718,2019-11-29,East,B002,East - Kolkata,Priya N,Clothing,CLO-016,1,4280.36,3127.96,4280.36,3127.96,1152.4,360.68,791.72,Cash,Friday
T000719,2021-09-08,East,B002,East - Kolkata,Priya N,Clothing,CLO-010,1,3126.46,1449.36,3126.46,1449.36,1677.1,198.37,1478.73,UPI,Wednesday
T000720,2020-01-19,North,B006,North - Madurai,Karthik V,Clothing,CLO-037,1,3395.67,1823.66,3395.67,1823.66,1572.01,88.84,1483.17,Card,Sunday
T000721,2021-02-15,East,B002,East - Kolkata,Priya N,Grocery,GRO-013,1,1814.2,1291.13,1814.2,1291.13,523.07,237.89,285.18,Wallet,Monday
T000722,2021-05-17,West,B011,West - Ahmedabad,Kumar S,Clothing,CLO-043,1,3103.58,1399.77,3103.58,1399.77,1703.81,108.14,1595.67,Card,Monday
T000723,2020-11-27,North,B007,North - Trichy,Sahana P,Health & Beauty,HEA-018,5,810.74,609.71,4053.7,3048.55,1005.15,285.2,719.95,Card,Friday
T000724,2019-01-20,South,B010,South - Mysore,Meera S,Grocery,GRO-035,1,150.69,78.63,150.69,78.63,72.06,59.28,12.78,Card,Sunday
T000725,2021-10-15,East,B002,East - Kolkata,Priya N,Clothing,CLO-050,2,2302.86,1484.35,4605.72,2968.7,1637.02,415.52,1221.5,Cash,Friday
T000726,2019-11-07,West,B013,West - Pune,Bhavani L,Home & Kitchen,HOM-047,1,219.77,137.17,219.77,137.17,82.6,23.07,59.53,Card,Thursday
T000727,2020-04-18,West,B013,West - Pune,Bhavani L,Grocery,GRO-042,2,338.46,261.43,676.92,522.86,154.06,138.94,15.12,Cash,Saturday
T000728,2019-10-10,West,B011,West - Ahmedabad,Kumar S,Clothing,CLO-002,1,140.87,95.64,140.87,95.64,45.23,35.7,9.53,Cash,Thursday
T000729,2019-04-10,West,B012,West - Mumbai,Vikram J,Grocery,GRO-044,1,1634.55,1215.16,1634.55,1215.16,419.39,221.18,198.21,Wallet,Wednesday
T000730,2019-12-19,South,B009,South - Mangalore,Nitin R,Clothing,CLO-020,1,2455.92,1676.01,2455.92,1676.01,779.91,305.24,474.67,UPI,Thursday
T000731,2019-08-21,East,B001,East - Bhubaneswar,Arun D,Home & Kitchen,HOM-021,1,4545.01,3324.82,4545.01,3324.82,1220.19,174.94,1045.25,Card,Wednesday
T000732,2021-09-20,North,B007,North - Trichy,Sahana P,Clothing,CLO-024,1,458.04,328.86,458.04,328.86,129.18,40.82,88.36,Cash,Monday
T000733,2021-04-03,South,B010,South - Mysore,Meera S,Clothing,CLO-030,1,2457.89,1741.39,2457.89,1741.39,716.5,423.24,293.26,Card,Saturday
T000734,2019-05-19,East,B003,East - Siliguri,Sunita M,Grocery,GRO-031,1,4671.29,3279.18,4671.29,3279.18,1392.11,671.69,720.42,Card,Sunday
T000735,2020-11-07,West,B011,West - Ahmedabad,Kumar S,Grocery,GRO-031,1,4111.32,2690.91,4111.32,2690.91,1420.41,436.07,984.34,UPI,Saturday
T000736,2019-11-12,West,B013,West - Pune,Bhavani L,Grocery,GRO-018,1,3511.6,2454.23,3511.6,2454.23,1057.37,143.12,914.25,Card,Tuesday
T000737,2019-10-15,West,B012,West - Mumbai,Vikram J,Clothing,CLO-012,1,4048.31,2326.71,4048.31,2326.71,1721.6,194.64,1526.96,Card,Tuesday
T000738,2020-05-14,West,B013,West - Pune,Bhavani L,Grocery,GRO-004,1,3911.42,2815.94,3911.42,2815.94,1095.48,267.48,828.0,Card,Thursday
T000739,2020-02-21,North,B005,North - Coimbatore,Divya G,Clothing,CLO-035,1,3799.25,2717.0,3799.25,2717.0,1082.25,613.13,469.12,Card,Friday
T000740,2019-09-03,East,B001,East - Bhubaneswar,Arun D,Toys,TOY-047,1,2616.08,1280.34,2616.08,1280.34,1335.74,456.52,879.22,Card,Tuesday
T000741,2020-03-21,East,B001,East - Bhubaneswar,Arun D,Toys,TOY-034,1,1372.69,862.31,1372.69,862.31,510.38,92.36,418.02,Card,Saturday
T000742,2021-02-21,West,B011,West - Ahmedabad,Kumar S,Toys,TOY-015,1,701.25,389.75,701.25,389.75,311.5,163.2,148.3,NetBanking,Sunday
T000743,2019-05-01,South,B010,South - Mysore,Meera S,Clothing,CLO-033,1,278.04,178.04,278.04,178.04,100.0,46.93,53.07,Card,Wednesday
T000744,2021-08-09,South,B008,South - Bangalore,Ravi K,Electronics,ELE-024,1,805.62,531.68,805.62,531.68,273.94,147.9,126.04,Cash,Monday
T000745,2020-06-09,East,B001,East - Bhubaneswar,Arun D,Grocery,GRO-004,2,4575.99,2484.08,9151.98,4968.16,4183.82,1526.14,2657.68,Card,Tuesday
T000746,2019-02-25,East,B001,East - Bhubaneswar,Arun D,Home & Kitchen,HOM-013,1,1662.61,1223.6,1662.61,1223.6,439.01,161.7,277.31,UPI,Monday
